fit,term,estimate,se,z,p
A_he,(Intercept),-5.08533492940666,0.321996057159954,-15.7931590040572,3.4676997999101595e-56
A_he,lang1,-0.175840691648602,0.14333026266189,-1.22682180568805,0.219889573195424
A_he,lang2,-0.45159064095648,0.149765635463233,-3.01531549316828,0.0025671207429462
A_he,lang3,0.214061011128014,0.135355259812741,1.58147538133471,0.113769383614337
A_he,lang4,-0.169669896198195,0.143241835825542,-1.18449959273658,0.236215357406929
A_he,lang5,-0.304468132935642,0.146328081346101,-2.08072251159708,0.0374593123280949
A_he,lang6,0.194886524642313,0.136054637965291,1.43241367995137,0.152025465788592
A_he,lang7,0.187594166696571,0.135850703654689,1.38088476283057,0.167314395659868
A_de,(Intercept),-2.98408284642927,0.315948685656407,-9.44483386670723,3.55968555963627e-21
A_de,lang1,-0.017007580680186,0.126982125919286,-0.133936808484341,0.893452543540708
A_de,lang2,-0.279687108361345,0.128282113126783,-2.18025024334396,0.0292389171177146
A_de,lang3,0.0674931568600494,0.126456960820072,0.53372433136426,0.593532272646732
A_de,lang4,-0.0863157093184401,0.126945742840237,-0.679941740362808,0.496541350813723
A_de,lang5,-0.0614502803843235,0.126953634440722,-0.484037189285952,0.628359476292023
A_de,lang6,0.0458377008461869,0.126626540047666,0.361991260512465,0.717358561308651
A_de,lang7,0.311936449370056,0.125183974807418,2.49182413204195,0.0127088947995201
A_pg,(Intercept),-2.14454237818032,0.342220072787639,-6.26655929534295,3.69112872245794e-10
A_pg,lang1,0.0333572217361916,0.117828906702825,0.283098796972812,0.777101103765658
A_pg,lang2,-0.235710252809255,0.118932951589576,-1.98187507884833,0.0474932238007552
A_pg,lang3,0.271484274362829,0.11764236294372,2.3077084442167,0.0210153581030076
A_pg,lang4,-0.0528297821431065,0.118462353066677,-0.445962626737385,0.65562424262327
A_pg,lang5,-0.0832677456240989,0.118531284452942,-0.702495936059452,0.4823699352389
A_pg,lang6,0.0731976276526023,0.118261122799326,0.618949202577837,0.535949823529928
A_pg,lang7,0.178167039976634,0.11782225777889,1.51216793274315,0.130491146554033
A_control,(Intercept),-2.74681058401883,0.289386726568668,-9.49183335596785,2.2700605980208402e-21
A_control,lang1,0.210268065436795,0.104994385130716,2.00266009629957,0.0452137846323531
A_control,lang2,-0.0739248070486156,0.106143409070484,-0.696461586225538,0.486139805999977
A_control,lang3,0.095357160331163,0.105638893244768,0.902670951978054,0.366700557586544
A_control,lang4,-0.0243372769750768,0.105912170079515,-0.229787350753037,0.818257014377894
A_control,lang5,-0.0694850882777064,0.106007288822498,-0.655474628674398,0.512162216280425
A_control,lang6,-0.0225573339581207,0.106027240107556,-0.212750364295422,0.831521680884751
A_control,lang7,0.101752724295016,0.105634648254285,0.963251413968604,0.335421369197917
